"X","eventLabel","totalEvents"
3069,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//cader_SAGARPA 2013.kmz",8
3070,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//delegaciones_SAGARPA_2012.kmz",6
3071,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/cartografia//distritos_SAGARPA 2013.kmz",16
3072,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_1980_1990.csv",22
3073,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_1991_2000.csv",11
3074,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_2001_2002.csv",5
3075,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_2003_2004.csv",6
3076,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_2005_2006.csv",6
3077,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_2007_2008.csv",5
3078,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_2009_2010.csv",10
3079,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_2011_2012.csv",16
3080,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Agt_cierre_2013.csv",67
3081,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Espo_Cierre_1980_1990.csv",6
3082,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Espo_Cierre_1991_2000.csv",3
3083,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Espo_Cierre_2001_2012.csv",17
3084,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/estadistica//Espo_cierre_2013.csv",44
3085,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_Agropecuario_nal_est_13.csv",5
3086,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_Agropecuario_nal_est_14sep.csv",3
3087,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2013.csv",10
3088,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2014.csv",6
3089,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2014sep.csv",4
3090,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_cultivo_2013.csv",5
3091,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_cultivo_2014.csv",1
3092,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_cultivo_2014sep.csv",2
3093,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_est__2013.csv",4
3094,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_est__2014sep.csv",2
3095,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2013.csv",7
3096,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_est_cultivo_2014sep.csv",2
3097,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_agrícola_nal_cultivo_2013.csv",1
3098,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_est_producto_2013.csv",1
3099,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_est_producto_2014sep.csv",3
3100,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_est_2013.csv",1
3101,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_est_2014sep.csv",1
3102,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_producto_2013.csv",1
3103,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_producto_2014.csv",1
3104,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/ivn_csv//IVF_pecuario_nal_producto_2014sep.csv",1
3105,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/superficie_agricola_protegida//DiccionarioSuperficieAgriculturaProtegida_2011.csv",9
3106,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/superficie_agricola_protegida//SuperficieAgriculturaProtegida_2011.csv",97
3107,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/siap/superficie_agricola_protegida//Superficie_Agricultura_Protegida.csv",14
3108,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//CNVV_2014.csv",79
3109,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//CNVV_2014_Notas.csv",3
3110,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//DPOCS_2014.csv",38
3111,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/snics/Archivos_formatos_csv//DPOCS_2014_ABREVIATURAS.csv",5
3112,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/uach/Documents/Matrícula egresados y titulados Licenciatura UACh 2013-2014.csv",37
3113,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/uach/Documents/Matrícula egresados y titulados Posgrado UACh 2013-2014.csv",14
3114,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/uach/Documents/Matrícula egresados y titulados Licenciatura UACh 2013-2014.csv",7
3115,"http://www.sagarpa.gob.mx//quienesomos/datosabiertos/uach/Documents/Matrícula egresados y titulados Posgrado UACh 2013-2014.csv",4
3116,"http://www.sagarpa.gob.mx/quienesomos/datosabiertos/senasica/Documents/Plantas_autorizadas.csv",8
3117,"http://www.sagarpa.gob.mx/quienesomos/datosabiertos/senasica/Documents/Requisitos_fito.zip",1
3118,"http://www.sagarpa.gob.mx/quienesomos/datosabiertos/senasica/Documents/Requisitos_zoo.zip",3
3119,"http://www.secciones.hacienda.gob.mx/work/models/ESTOPOR/datos_abiertos_EOPF/Deuda.csv",2
3120,"http://www.secciones.hacienda.gob.mx/work/models/ESTOPOR/datos_abiertos_EOPF/Deuda.zip",1
3121,"http://www.secciones.hacienda.gob.mx/work/models/ESTOPOR/datos_abiertos_EOPF/Ingreso.csv",7
3122,"http://www.secciones.hacienda.gob.mx/work/models/ESTOPOR/datos_abiertos_EOPF/Ingreso.zip",1
3123,"http://www.secciones.hacienda.gob.mx/work/models/ESTOPOR/datos_abiertos_EOPF/Transferencias.csv",1
3125,"http://www.siam.economia.gob.mx/work/models/siam/Resource/Avisos/opendata.csv",833
3126,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/BD_Cuenta_Publica/CSV/Cuenta_Publica_2008.csv",20
3127,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/BD_Cuenta_Publica/CSV/Cuenta_Publica_2009.csv",4
3128,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/BD_Cuenta_Publica/CSV/Cuenta_Publica_2010.csv",8
3129,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/BD_Cuenta_Publica/CSV/Cuenta_Publica_2011.csv",7
3130,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/BD_Cuenta_Publica/CSV/Cuenta_Publica_2012.csv",13
3131,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/BD_Cuenta_Publica/CSV/Cuenta_Publica_2013_ECD.csv",23
3132,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/BD_Cuenta_Publica/CSV/Cuenta_Publica_2013_RA.csv",30
3133,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PEF2008_AC01.csv",8
3134,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PEF2009_AC01.csv",2
3135,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PEF2010_AC01.csv",2
3136,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PEF2011_AC01.csv",3
3137,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PEF2012_AC01.csv",1
3138,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PEF2013_AC01.csv",2
3139,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PEF2014_AC01.csv",7
3140,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/CSV/PPEF_2015.csv",16
3141,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PEF2008_AC01.xlsx",10
3142,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PEF2009_AC01.xlsx",5
3143,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PEF2010_AC01.xlsx",7
3144,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PEF2011_AC01.xlsx",5
3145,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PEF2012_AC01.xlsx",6
3146,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PEF2013_AC01.xlsx",9
3147,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PEF2014_AC01.xlsx",40
3148,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Bases_de_datos_presupuesto/XLSX/PPEF_2015.xlsx",37
3149,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Calendarios_MIR_2008-2014/MIR_Calendarios_2014.xls",7
3150,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Entidades_Federativas/4_Trimestre.xlsx",23
3151,"http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/Entidades_Federativas/Ramo23/RAMO_23_general2015.csv",18
3152,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/11_Agricultura,_cr�a_y_explotaci�n_de_animales,_aprovechamiento_forestal,_pezca_y_caza/denue_11_25022015_csv.zip",13
3153,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/11_Agricultura,_cr�a_y_explotaci�n_de_animales,_aprovechamiento_forestal,_pezca_y_caza/denue_11_25022015_shp.zip",9
3154,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/21_Miner�a/denue_21_25022015_csv.zip",4
3155,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/21_Miner�a/denue_21_25022015_shp.zip",5
3156,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/22_Generaci�n,_transmisi�n_y_distribuici�n_de_energ�a_el�ctrica,_suministro_de_agua_y_de_gas_por_ductos_al_consumidor/denue_22_25022015_csv.zip",3
3157,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/22_Generaci�n,_transmisi�n_y_distribuici�n_de_energ�a_el�ctrica,_suministro_de_agua_y_de_gas_por_ductos_al_consumidor/denue_22_25022015_shp.zip",2
3158,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/23_Construcci�n/denue_23_25022015_csv.zip",1
3159,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/31-33_Industrias_manufactureras/denue_31-33_25022015_csv.zip",10
3160,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/31-33_Industrias_manufactureras/denue_31-33_25022015_shp.zip",1
3161,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/43_Comercio_al_por_mayor/denue_43_25022015_csv.zip",2
3162,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/46_Comercio_al_por_menor/Parte_1_de_4/denue_46111_25022015_csv.zip",3
3163,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/46_Comercio_al_por_menor/Parte_4_de_4/denue_46591-46911_25022015_shp.zip",1
3164,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/52_Servicios_financieros_y_de_seguros/denue_52_25022015_shp.zip",1
3165,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/54_Servicios_profesionales,_cient�ficos_y_t�cnicos/denue_54_25022015_csv.zip",1
3166,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/54_Servicios_profesionales,_cient�ficos_y_t�cnicos/denue_54_25022015_shp.zip",1
3167,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/55_Corporativos/denue_55_25022015_csv.zip",1
3168,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/55_Corporativos/denue_55_25022015_shp.zip",1
3169,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/56_Servicios_de_apoyo_a_los_negocios_y_manejo_de_desechos_y_servicios_de_remediacion/denue_56_25022015_csv.zip",1
3170,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/61_Servicios_educativos/denue_61_25022015_shp.zip",2
3171,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/62_Servicios_de_salud_y_de_asistencia_social/denue_62_25022015_csv.zip",1
3172,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/71_Servicios_de_esparcimiento_culturales_y_deportivos,_y_otros_servicios_recreativos/denue_71_25022015_csv.zip",1
3173,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/71_Servicios_de_esparcimiento_culturales_y_deportivos,_y_otros_servicios_recreativos/denue_71_25022015_shp.zip",4
3174,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/72_Servicios_de_alojamiento_temporal_y_de_preparaci�n_de_alimentos_y_bebidas/denue_72_25022015_csv.zip",4
3175,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Actividad_econ�mica/72_Servicios_de_alojamiento_temporal_y_de_preparaci�n_de_alimentos_y_bebidas/denue_72_25022015_shp.zip",2
3176,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/01+Aguascalientes/denue_01_030215_csv.zip",10
3177,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/01+Aguascalientes/denue_01_030215_shp.zip",12
3178,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/02+Baja+California/denue_02_030215_csv.zip",1
3179,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/02+Baja+California/denue_02_030215_shp.zip",4
3180,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/03+Baja+California+Sur/denue_03_030215_csv.zip",3
3181,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/03+Baja+California+Sur/denue_03_030215_shp.zip",5
3182,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/04+Campeche/denue_04_030215_csv.zip",2
3183,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/04+Campeche/denue_04_030215_shp.zip",2
3184,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/05+Coahuila+de+Zaragoza/denue_05_030215_csv.zip",3
3185,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/05+Coahuila+de+Zaragoza/denue_05_030215_shp.zip",4
3186,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/06+Colima/denue_06_030215_csv.zip",1
3187,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/06+Colima/denue_06_030215_shp.zip",1
3188,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/07+Chiapas/denue_07_030215_csv.zip",7
3189,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/07+Chiapas/denue_07_030215_shp.zip",6
3190,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/08+Chihuahua/denue_08_030215_csv.zip",5
3191,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/08+Chihuahua/denue_08_030215_shp.zip",2
3192,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/09+Distrito+Federal/denue_09_030215_csv.zip",7
3193,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/09+Distrito+Federal/denue_09_030215_shp.zip",9
3194,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/10+Durango/denue_10_030215_csv.zip",1
3195,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/10+Durango/denue_10_030215_shp.zip",2
3196,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/11+Guanajuato/denue_11_030215_csv.zip",2
3197,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/11+Guanajuato/denue_11_030215_shp.zip",5
3198,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/12+Guerrero/denue_12_030215_csv.zip",1
3199,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/12+Guerrero/denue_12_030215_shp.zip",2
3200,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/13+Hidalgo/denue_13_030215_csv.zip",1
3201,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/13+Hidalgo/denue_13_030215_shp.zip",2
3202,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/14+Jalisco/denue_14_030215_csv.zip",4
3203,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/14+Jalisco/denue_14_030215_shp.zip",3
3204,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/15+M�xico/denue_15_030215_csv.zip",4
3205,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/15+M�xico/denue_15_030215_shp.zip",7
3206,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/16+Michoac�n+de+Ocampo/denue_16_030215_csv.zip",1
3207,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/16+Michoac�n+de+Ocampo/denue_16_030215_shp.zip",2
3208,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/17+Morelos/denue_17_030215_csv.zip",1
3209,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/17+Morelos/denue_17_030215_shp.zip",4
3210,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/18+Nayarit/denue_18_030215_csv.zip",2
3211,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/18+Nayarit/denue_18_030215_shp.zip",4
3212,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/19+Nuevo+Le�n/denue_19_030215_csv.zip",4
3213,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/19+Nuevo+Le�n/denue_19_030215_shp.zip",10
3214,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/20+Oaxaca/denue_20_030215_csv.zip",3
3215,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/20+Oaxaca/denue_20_030215_shp.zip",4
3216,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/21+Puebla/denue_21_030215_csv.zip",7
3217,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/21+Puebla/denue_21_030215_shp.zip",9
3218,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/22+Quer�taro/denue_22_030215_csv.zip",2
3219,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/22+Quer�taro/denue_22_030215_shp.zip",6
3220,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/23+Quintana+Roo/denue_23_030215_csv.zip",5
3221,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/23+Quintana+Roo/denue_23_030215_shp.zip",3
3222,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/24+San+Luis+Potos�/denue_24_030215_csv.zip",1
3223,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/24+San+Luis+Potos�/denue_24_030215_shp.zip",4
3224,"http://www3.inegi.org.mx/sistemas/descarga/descargaarchivo.aspx?file=DENUE/Entidad+federativa/25+Sinaloa/denue_25_030215_csv.zip",4
